"Name","Gross Export","Share","Code","Sector"
"Slate","14167081","0.0005898530137647003","2514","Minerals"
"Marble","29928016","0.0012460668809332123","2515","Minerals"
"Granite","142326832","0.005925843919067181","2516","Minerals"
"Gravel","185159312","0.007709194167083427","2517","Minerals"
"Dolomite","54443124","0.0022667648169841965","2518","Minerals"
"Natural magnesia","594879744","0.024768095123192523","2519","Minerals"
"Gypsum","25924680","0.0010793861225813174","2520","Minerals"
"Limstone","15147428","0.000630670217568729","2521","Minerals"
"Quicklime","23040608","0.0009593064420095476","2522","Minerals"
"Cements","820070464","0.034144015601366026","2523","Minerals"
"Asbestos","19631234","0.0008173555680820949","2524","Minerals"
"Mica","42305436","0.0017614065256794714","2525","Minerals"
"Natural steatite","177190400","0.0073774048055610586","2526","Minerals"
"Natural borates","1266541","0.000052733024248718374","2528","Minerals"
"Feldspar","166433136","0.006929521110235076","2529","Minerals"
"Mineral substances n.e.c.","199797824","0.008318675430035952","2530","Minerals"
"Iron ores and concentrates","8644389","0.0003599131609259822","2601","Minerals"
"Manganese > 47% by weight","8756859","0.0003645959017431001","2602","Minerals"
"Copper ore","43402800","0.0018070957867627451","2603","Minerals"
"Nickel ore","1583088","0.00006591260598105791","2604","Minerals"
"Cobalt ore","100674","0.0000041916088647864335","2605","Minerals"
"Aluminum ore","227499216","0.009472035783991532","2606","Minerals"
"Lead ore","27690420","0.00115290352962691","2607","Minerals"
"Zinc ore","12107701","0.0005041097685974885","2608","Minerals"
"Tin ore","2998891","0.00012486022309760465","2609","Minerals"
"Chromium ore","2987150","0.00012437138109588168","2610","Minerals"
"Tungsten ore","9648647","0.0004017259103482033","2611","Minerals"
"Molybdenum ore","81845248","0.003407665008417705","2613","Minerals"
"Titanium ore","31231318","0.0013003304665332072","2614","Minerals"
"Zirconium ore","43763344","0.0018221072040755127","2615","Minerals"
"Precious metal ores","18966092","0.0007896620712155575","2616","Minerals"
"Other ores","3851811","0.00016037194442539181","2617","Minerals"
"Granulated iron or steel slag","48689248","0.002027199510663976","2618","Minerals"
"Iron or steel slag","2314863","0.00009638039882756339","2619","Minerals"
"Slag, ash and residues containing metals","12636689","0.0005261344302794088","2620","Minerals"
"Other slag and ash","124706912","0.005192230345862304","2621","Minerals"
"Coal","1105851776","0.046042653589024186","2701","Minerals"
"Lignite","4795596","0.00019966687233580028","2702","Minerals"
"Peat","2512079","0.00010459157881323717","2703","Minerals"
"Coke","1081869184","0.045044127204577795","2704","Minerals"
"Non-petroleum gases","914599","0.00003807975521112508","2705","Minerals"
"Tar distilled from coal, lignite etc.","95360296","0.003970370324634546","2706","Minerals"
"Oils etc. from high temperature coal tar","250349136","0.010423402842334907","2707","Minerals"
"Pitch and pitch coke","254549328","0.010598279791904855","2708","Minerals"
"Petroleum oils, crude","1285981696","0.05354244667845414","2709","Minerals"
"Petroleum oils, refined","21547954176","0.8971591050532752","2710","Minerals"
"Petroleum gases","2451371520","0.10206399461744832","2711","Minerals"
"Petroleum jelly","638602240","0.02658850160176881","2712","Minerals"
"Petroleum coke","881039744","0.03668249996205147","2713","Minerals"
"Bitumen and asphalt, natural","42306676","0.0017614581536568273","2714","Minerals"
"Bituminous mixtures","12532299","0.0005217881040244169","2715","Minerals"
"Electrical energy","1356300032","0.05647018333871032","2716","Minerals"
"Iodine","7588561","0.0003159532705422711","2801","Chemicals"
"Sulfur, sublimed or precipitated","1880670","0.00007830257110811034","2802","Chemicals"
"Carbon","752073408","0.03131292651472022","2803","Chemicals"
"Silicon & rare gases","1735490048","0.07225793620940295","2804","Chemicals"
"Rare-earth metals","261874384","0.010903261909081655","2805","Chemicals"
"Hydrochloric acid","2772068","0.00011541634188162581","2806","Chemicals"
"Sulfiric acid, oleum","3550472","0.0001478255548540439","2807","Chemicals"
"Sulfonitric acids","10337030","0.0004303870570709746","2808","Chemicals"
"Phosphoric acid etc.","451843040","0.018812695352882082","2809","Chemicals"
"Oxides of boron; boric acids","9026290","0.00037581378687777514","2810","Chemicals"
"Other inorganic acids","839637376","0.034958693093029174","2811","Chemicals"
"Halides of nonmetals","58426844","0.0024326288540426925","2812","Chemicals"
"Sulfides of nonmetals","19560176","0.0008143970351668041","2813","Chemicals"
"Ammonia","26194266","0.001090610461213162","2814","Chemicals"
"Sodium hydroxide","806955840","0.03359798212483047","2815","Chemicals"
"Hydroxides or peroxides of magnesium","34274216","0.0014270229415658958","2816","Chemicals"
"Zinc oxide or peroxide","19590976","0.0008156794075075814","2817","Chemicals"
"Aluminum oxide","722249344","0.030071187723708065","2818","Chemicals"
"Chromium oxides and hydroxides","52403508","0.002181844455159294","2819","Chemicals"
"Manganese oxides","71580112","0.0029802712915112713","2820","Chemicals"
"Iron oxides and hydroxides","311604480","0.012973797610854508","2821","Chemicals"
"Cobalt oxides and hydroxides","211381664","0.008800974001983703","2822","Chemicals"
"Titanium oxides","128722408","0.005359417391476012","2823","Chemicals"
"Lead oxides","5826416","0.00024258554299554514","2824","Chemicals"
"Metal base oxides, n.e.c.","882627712","0.0367486157491047","2825","Chemicals"
"Flourides","301047488","0.012534252333497102","2826","Chemicals"
"Chlorides, bromides, iodides etc.","506211776","0.02107636299085051","2827","Chemicals"
"Hyopchlorites","139159632","0.00579397607238828","2828","Chemicals"
"Sodium chlorate","106837920","0.004448246543967099","2829","Chemicals"
"Sulfides; polysulfides","117863016","0.004907281549318247","2830","Chemicals"
"Dithionites and sulfoxylates","121004456","0.005038076866403043","2831","Chemicals"
"Sulfites","89338616","0.003719654874082197","2832","Chemicals"
"Sulfates","791490880","0.03295409131459577","2833","Chemicals"
"Nitrites, nitrates","137646736","0.005730985943009296","2834","Chemicals"
"Phosphates","828395712","0.03449064117816188","2835","Chemicals"
"Carbonates","720991296","0.03001880830946877","2836","Chemicals"
"Cyanides","268021200","0.011159187455258531","2837","Chemicals"
"Silicates","151663552","0.006314582603534162","2839","Chemicals"
"Borates","31820248","0.0013248508412947015","2840","Chemicals"
"Salts of oxometallic acids","446339552","0.01858355506752493","2841","Chemicals"
"Other salts of acids","95882264","0.003992102705347886","2842","Chemicals"
"Compounds of precious metals","150608000","0.006270634204538959","2843","Chemicals"
"Uranium","172627552","0.007187428504574974","2844","Chemicals"
"Non-radioactive isotopes","4967494","0.00020682392560316879","2845","Chemicals"
"Compounds of rare-earth metals","462104448","0.019239933852772725","2846","Chemicals"
"Hydrogen peroxide","1935732","0.00008059510311550918","2847","Chemicals"
"Phosphides","5812013","0.00024198586738436925","2848","Chemicals"
"Carbides","557429760","0.02320884760227838","2849","Chemicals"
"Hydrides, nitrides, azides, silicides and borides","74744368","0.0031120165633794165","2850","Chemicals"
"Inorganic compounds, liquid or compressed air","42205380","0.0017572406475324317","2851","Chemicals"
"Acyclic hydrocarbons","216847584","0.009028550126168829","2901","Chemicals"
"Cyclic hydrocarbons","759322688","0.03161475366285498","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","1440604928","0.05998025693684389","2903","Chemicals"
"Sulfonated, nitrated derivatives of hydrocarbons","198822016","0.008278047209610326","2904","Chemicals"
"Acyclic alcohols","937722816","0.03904252605695708","2905","Chemicals"
"Cyclic alcohols","428474432","0.017839732478152567","2906","Chemicals"
"Phenols, phenol-alcohols","255671472","0.010645000779825936","2907","Chemicals"
"Derivatives of phenols","87255128","0.0036329078811100667","2908","Chemicals"
"Ethers","733681024","0.03054715104320865","2909","Chemicals"
"Epoxides","71235672","0.0029659303717366817","2910","Chemicals"
"Acetals and hemiacetals","9381288","0.00039059429389827146","2911","Chemicals"
"Aldehydes","355834016","0.014815314935913518","2912","Chemicals"
"Derivatives of aldehydes","23053206","0.0009598309656052981","2913","Chemicals"
"Ketones and quinones","952688256","0.03966561911941044","2914","Chemicals"
"Saturated acyclic monocarboxylic acids","1531906304","0.06378163223740609","2915","Chemicals"
"Unsaturated acyclic monocarboxylic acids","1545137408","0.06433251541297585","2916","Chemicals"
"Polycarboxylic acids","1091185792","0.04543202851656043","2917","Chemicals"
"Carboxylic acids with additional oxygen function","2067221376","0.0860697245079922","2918","Chemicals"
"Phosporic esters","339800768","0.014147763190198443","2919","Chemicals"
"Esters of other inorganic acids of nonmetals","244505712","0.010180109163340272","2920","Chemicals"
"Amine-function compounds","1748537472","0.07280117178264954","2921","Chemicals"
"Oxygen-function amino-compounds","2614877952","0.10887166104394175","2922","Chemicals"
"Quaternary ammonium salts and hydroxides","264616896","0.01101744767314172","2923","Chemicals"
"Carboxyamide-function compounds","1240000384","0.051627993343991305","2924","Chemicals"
"Carboxyimide-function compounds","297245120","0.012375938971397849","2925","Chemicals"
"Nitrile-function compounds","583445696","0.024292033210909374","2926","Chemicals"
"Diazo-, azo-, or azoxy-compounds","197398960","0.008218797610461712","2927","Chemicals"
"Organix derivatives of hydrazine","117044256","0.004873192095495685","2928","Chemicals"
"Isocyanates","638190720","0.026571367774961125","2929","Chemicals"
"Organo-sulfur compounds","1283271040","0.05342958725378653","2930","Chemicals"
"Other organo-inorganic compounds","2552198400","0.10626196871221716","2931","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","1780770176","0.07414319542154774","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","5425146368","0.2258784950322101","2933","Chemicals"
"Nucleic acids and their salts","1660863104","0.06915080864893729","2934","Chemicals"
"Sulfonamides","604647808","0.02517479301593743","2935","Chemicals"
"Vitamins","1710655232","0.07122392708191283","2936","Chemicals"
"Hormones","824294528","0.03431988647277101","2937","Chemicals"
"Glycosides","385261472","0.01604054076818116","2938","Chemicals"
"Vegetable alkaloids","150506384","0.006266403375065568","2939","Chemicals"
"Other sugars, chemically pure","73869256","0.00307558086779882","2940","Chemicals"
"Antibiotics","2884500480","0.12009752053607407","2941","Chemicals"
"Other organic compounds","394894976","0.016441636192673637","2942","Chemicals"
"Heparin for therapeutic use","846195392","0.035231739142664746","3001","Chemicals"
"Serums and vaccines","251451568","0.010469303111957888","3002","Chemicals"
"Medicaments, not packaged","485866496","0.020229277785091704","3003","Chemicals"
"Medicaments, packaged","2295783424","0.09558601179716858","3004","Chemicals"
"Wadding, gauze and bandages","1323504896","0.055104742581618356","3005","Chemicals"
"Pharmaceutical goods","442328544","0.018416554881880882","3006","Chemicals"
"Animal or vegetable fertilizers","31078822","0.0012939812245695971","3101","Chemicals"
"Nitrogenous fertilizers","3445700096","0.1434633278481938","3102","Chemicals"
"Phosphatic fertilizers","466284896","0.019413988751709674","3103","Chemicals"
"Potassic fertilizers","129059176","0.005373438883958444","3104","Chemicals"
"Mixed fertilizers","2563816192","0.10674568089149329","3105","Chemicals"
"Vegetable tanning extracts","6413134","0.00026701382010711083","3201","Chemicals"
"Synthetic tanning substances","34022116","0.0014165266406857017","3202","Chemicals"
"Coloring matter of animal or vegetable origin","72317440","0.0030109702860983073","3203","Chemicals"
"Synthetic organic coloring matter","2731119872","0.11371144750650206","3204","Chemicals"
"Color lakes","17607686","0.0007331042049186083","3205","Chemicals"
"Other coloring matter","1199261312","0.049931803112766036","3206","Chemicals"
"Prepared pigments","409547456","0.017051699019809796","3207","Chemicals"
"Paints and varnishes, nonaqueous","424220128","0.01766260255026755","3208","Chemicals"
"Paints and varnishes, aqueous","113616176","0.004730462388548538","3209","Chemicals"
"Other paints and varnishes","25781338","0.0010734180116698981","3210","Chemicals"
"Prepared driers","9110036","0.0003793005905807213","3211","Chemicals"
"Pigments, nonaqueous","93484976","0.0038922905032674465","3212","Chemicals"
"Artists' colors","212755984","0.008858194455080364","3213","Chemicals"
"Glaziers' putty","144103024","0.005999796499999326","3214","Chemicals"
"Ink","365733952","0.015227503380779304","3215","Chemicals"
"Essential oils","396383552","0.016503613747528994","3301","Chemicals"
"Mixtures of odoriferous subtances","299945312","0.012488362722553315","3302","Chemicals"
"Perfumes","143827136","0.005988309774663209","3303","Chemicals"
"Make-up preparations","1397570432","0.058188495658607044","3304","Chemicals"
"Hair products","334123456","0.013911385661667159","3305","Chemicals"
"Dental hygiene products","265324800","0.011046921585788658","3306","Chemicals"
"Toiletries","871997504","0.03630602208949722","3307","Chemicals"
"Soap","391999328","0.01632107453995197","3401","Chemicals"
"Cleaning products","1640347136","0.0682966167688245","3402","Chemicals"
"Lubricants","129872600","0.005407306170936512","3403","Chemicals"
"Artificial and prepared waxes","56334220","0.002345501479456753","3404","Chemicals"
"Polishes and creams","111843960","0.004656675350227658","3405","Chemicals"
"Candles","537311616","0.02237121930963629","3406","Chemicals"
"Modeling pastes","147716864","0.006150260411038122","3407","Chemicals"
"Casein","17831598","0.0007424268852941973","3501","Chemicals"
"Albumins","8185230","0.00034079586217211844","3502","Chemicals"
"Gelatin","92842680","0.003865548210248227","3503","Chemicals"
"Peptones","530375392","0.022082426393823424","3504","Chemicals"
"Dextrins and other modified starches","116514472","0.00485113429198314","3505","Chemicals"
"Glues and adhesives","1248769536","0.05199310107051315","3506","Chemicals"
"Enzymes","311888672","0.012985630077097047","3507","Chemicals"
"Propellant powders","5805050","0.00024169595963732923","3601","Chemicals"
"Prepared explosives, except gunpowder","49930516","0.0020788802817903415","3602","Chemicals"
"Detonators","64659800","0.0026921408792271867","3603","Chemicals"
"Fireworks","743638784","0.03096174701723785","3604","Chemicals"
"Matches","9370647","0.0003901512509087192","3605","Chemicals"
"Ferrocerium and other pyrophoric alloys","21674276","0.0009024185730121761","3606","Chemicals"
"Photographic plates","564692544","0.023511236995740738","3701","Chemicals"
"Photographic film in rolls","98049304","0.004082328424742634","3702","Chemicals"
"Photographic paper","104904896","0.004367764189692461","3703","Chemicals"
"Photographic film, not developed","4846855","0.0002018010646674856","3704","Chemicals"
"Photographic film, developed","13456702","0.0005602760533403791","3705","Chemicals"
"Motion-picture film","321910","0.000013402872734404123","3706","Chemicals"
"Chemical preparations for photographic uses","406744544","0.016934998473626908","3707","Chemicals"
"Artificial graphite","350870496","0.01460865646965068","3801","Chemicals"
"Activated carbon","421039392","0.01753017112592616","3802","Chemicals"
"Tall oil","851218","0.00003544085776531953","3803","Chemicals"
